"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,,,,
Number variables,11,,,,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,,,,
,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,RSI_Period,BuyFactor,SellFactor,SMA1buyCoef,SMA2buyCoef,RSIbuyCoef,SMA1sellCoef,SMA2sellCoef,RSIsellCoef
792,193.5806452,116.5483871,90.87096774,-9.677419355,22.58064516,290.3225806,-32.25806452,741.9354839,-935.483871,161.2903226,-741.9354839
793,180.7419355,142.2258065,155.0645161,9.677419355,54.83870968,-419.3548387,-870.9677419,-96.77419355,741.9354839,-612.9032258,-1000
794,193.5806452,187.1612903,7.419354839,29.03225806,80.64516129,935.483871,483.8709677,806.4516129,32.25806452,-225.8064516,935.483871
795,135.8064516,13.83870968,187.1612903,9.677419355,-54.83870968,935.483871,-32.25806452,-677.4193548,-161.2903226,-935.483871,32.25806452
796,7.419354839,193.5806452,180.7419355,80.64516129,-87.09677419,806.4516129,-612.9032258,419.3548387,161.2903226,935.483871,-806.4516129
797,90.87096774,45.93548387,103.7096774,-54.83870968,54.83870968,-741.9354839,-419.3548387,806.4516129,548.3870968,935.483871,-225.8064516
798,7.419354839,155.0645161,71.61290323,41.93548387,-74.19354839,-290.3225806,96.77419355,-870.9677419,-870.9677419,32.25806452,-935.483871
799,167.9032258,39.51612903,200,-9.677419355,29.03225806,-96.77419355,-161.2903226,161.2903226,-677.4193548,-612.9032258,32.25806452
800,45.93548387,110.1290323,58.77419355,93.5483871,74.19354839,677.4193548,870.9677419,-96.77419355,-290.3225806,612.9032258,870.9677419
801,20.25806452,78.03225806,122.9677419,-48.38709677,-54.83870968,290.3225806,-354.8387097,-806.4516129,96.77419355,290.3225806,935.483871
802,167.9032258,103.7096774,155.0645161,-93.5483871,16.12903226,870.9677419,161.2903226,935.483871,419.3548387,-32.25806452,-806.4516129
803,129.3870968,122.9677419,7.419354839,3.225806452,100,32.25806452,354.8387097,-935.483871,290.3225806,612.9032258,290.3225806
804,90.87096774,135.8064516,20.25806452,48.38709677,-29.03225806,-419.3548387,32.25806452,290.3225806,-548.3870968,-483.8709677,32.25806452
805,103.7096774,97.29032258,161.483871,-41.93548387,-87.09677419,-677.4193548,-419.3548387,-483.8709677,935.483871,-354.8387097,419.3548387
806,135.8064516,65.19354839,122.9677419,-67.74193548,67.74193548,-290.3225806,741.9354839,677.4193548,-419.3548387,548.3870968,-290.3225806
807,1,174.3225806,20.25806452,93.5483871,93.5483871,935.483871,-161.2903226,-161.2903226,741.9354839,-870.9677419,419.3548387
808,26.67741935,110.1290323,90.87096774,-67.74193548,-87.09677419,-870.9677419,-225.8064516,225.8064516,32.25806452,741.9354839,161.2903226
809,39.51612903,13.83870968,122.9677419,61.29032258,-35.48387097,677.4193548,-806.4516129,-419.3548387,-935.483871,-419.3548387,-870.9677419
810,58.77419355,58.77419355,33.09677419,-22.58064516,-3.225806452,161.2903226,419.3548387,483.8709677,-225.8064516,-225.8064516,-548.3870968
811,33.09677419,122.9677419,110.1290323,35.48387097,9.677419355,-354.8387097,870.9677419,-483.8709677,354.8387097,-161.2903226,806.4516129
812,13.83870968,180.7419355,7.419354839,74.19354839,-35.48387097,419.3548387,-161.2903226,-612.9032258,-483.8709677,419.3548387,-225.8064516
813,200,65.19354839,161.483871,16.12903226,80.64516129,96.77419355,225.8064516,-806.4516129,870.9677419,935.483871,-677.4193548
814,116.5483871,78.03225806,65.19354839,-100,41.93548387,870.9677419,483.8709677,612.9032258,-483.8709677,-612.9032258,870.9677419
815,33.09677419,148.6451613,180.7419355,-61.29032258,41.93548387,-935.483871,96.77419355,-225.8064516,-161.2903226,290.3225806,-741.9354839
816,103.7096774,78.03225806,180.7419355,61.29032258,16.12903226,548.3870968,419.3548387,161.2903226,677.4193548,-96.77419355,225.8064516
817,45.93548387,122.9677419,33.09677419,-93.5483871,-61.29032258,-225.8064516,-161.2903226,-32.25806452,612.9032258,-419.3548387,612.9032258
818,78.03225806,20.25806452,26.67741935,35.48387097,54.83870968,32.25806452,-548.3870968,225.8064516,-483.8709677,32.25806452,-548.3870968
819,103.7096774,155.0645161,142.2258065,-80.64516129,87.09677419,-354.8387097,-806.4516129,290.3225806,290.3225806,-290.3225806,741.9354839
820,129.3870968,200,84.4516129,16.12903226,-35.48387097,870.9677419,-548.3870968,-548.3870968,-32.25806452,290.3225806,548.3870968
821,78.03225806,78.03225806,103.7096774,80.64516129,-3.225806452,483.8709677,-741.9354839,-419.3548387,-806.4516129,677.4193548,483.8709677
822,167.9032258,110.1290323,161.483871,67.74193548,-22.58064516,483.8709677,-548.3870968,96.77419355,548.3870968,96.77419355,741.9354839
823,58.77419355,167.9032258,142.2258065,-48.38709677,67.74193548,806.4516129,-161.2903226,-1000,-935.483871,-96.77419355,-677.4193548
824,65.19354839,142.2258065,167.9032258,35.48387097,-35.48387097,-290.3225806,548.3870968,612.9032258,-677.4193548,741.9354839,-32.25806452
825,155.0645161,110.1290323,26.67741935,48.38709677,67.74193548,-548.3870968,-290.3225806,419.3548387,-96.77419355,-225.8064516,483.8709677
826,97.29032258,129.3870968,13.83870968,-67.74193548,-61.29032258,-935.483871,-483.8709677,935.483871,-935.483871,806.4516129,483.8709677
827,180.7419355,78.03225806,90.87096774,-80.64516129,-29.03225806,-741.9354839,870.9677419,-935.483871,419.3548387,-225.8064516,-870.9677419
828,84.4516129,122.9677419,180.7419355,48.38709677,54.83870968,741.9354839,741.9354839,548.3870968,32.25806452,-935.483871,-161.2903226
829,122.9677419,97.29032258,58.77419355,-74.19354839,-80.64516129,-870.9677419,-806.4516129,32.25806452,161.2903226,-32.25806452,-32.25806452
830,7.419354839,7.419354839,142.2258065,-3.225806452,41.93548387,-225.8064516,32.25806452,-96.77419355,32.25806452,96.77419355,-419.3548387
831,26.67741935,20.25806452,13.83870968,16.12903226,22.58064516,548.3870968,483.8709677,-290.3225806,-677.4193548,419.3548387,677.4193548
832,142.2258065,45.93548387,122.9677419,-35.48387097,9.677419355,-935.483871,354.8387097,-96.77419355,-483.8709677,-225.8064516,-806.4516129
833,97.29032258,58.77419355,129.3870968,-93.5483871,93.5483871,-290.3225806,-1000,-741.9354839,935.483871,-741.9354839,-612.9032258
834,20.25806452,135.8064516,58.77419355,80.64516129,-16.12903226,935.483871,-419.3548387,677.4193548,-354.8387097,-548.3870968,-741.9354839
835,122.9677419,167.9032258,26.67741935,-80.64516129,3.225806452,677.4193548,32.25806452,-548.3870968,935.483871,-612.9032258,677.4193548
836,135.8064516,52.35483871,148.6451613,-61.29032258,-93.5483871,-612.9032258,-96.77419355,-870.9677419,483.8709677,225.8064516,161.2903226
837,122.9677419,78.03225806,148.6451613,3.225806452,-48.38709677,1000,-483.8709677,483.8709677,-419.3548387,870.9677419,32.25806452
838,180.7419355,90.87096774,187.1612903,-87.09677419,61.29032258,-806.4516129,483.8709677,-612.9032258,-870.9677419,935.483871,-548.3870968
839,97.29032258,52.35483871,58.77419355,-48.38709677,48.38709677,483.8709677,225.8064516,1000,290.3225806,-612.9032258,-290.3225806
840,155.0645161,7.419354839,13.83870968,29.03225806,-93.5483871,741.9354839,-741.9354839,-354.8387097,612.9032258,935.483871,290.3225806
841,193.5806452,155.0645161,180.7419355,-35.48387097,48.38709677,-548.3870968,-161.2903226,870.9677419,935.483871,548.3870968,1000
842,142.2258065,39.51612903,90.87096774,54.83870968,93.5483871,-161.2903226,-354.8387097,-290.3225806,548.3870968,-677.4193548,483.8709677
843,84.4516129,187.1612903,193.5806452,87.09677419,-35.48387097,-935.483871,870.9677419,870.9677419,-870.9677419,-612.9032258,225.8064516
844,71.61290323,65.19354839,45.93548387,-74.19354839,-41.93548387,-419.3548387,-32.25806452,-290.3225806,32.25806452,-290.3225806,-806.4516129
845,90.87096774,1,65.19354839,22.58064516,-54.83870968,-225.8064516,-96.77419355,-483.8709677,-290.3225806,419.3548387,-96.77419355
846,39.51612903,110.1290323,180.7419355,29.03225806,-3.225806452,-612.9032258,612.9032258,290.3225806,741.9354839,-32.25806452,677.4193548
847,116.5483871,39.51612903,52.35483871,74.19354839,80.64516129,-483.8709677,-806.4516129,-483.8709677,741.9354839,741.9354839,290.3225806
848,187.1612903,193.5806452,129.3870968,100,9.677419355,-806.4516129,96.77419355,-290.3225806,290.3225806,225.8064516,935.483871
849,167.9032258,78.03225806,26.67741935,16.12903226,-74.19354839,225.8064516,-612.9032258,-96.77419355,483.8709677,741.9354839,-741.9354839
850,148.6451613,13.83870968,167.9032258,93.5483871,-74.19354839,-225.8064516,-290.3225806,677.4193548,-806.4516129,-96.77419355,96.77419355
851,45.93548387,26.67741935,103.7096774,35.48387097,48.38709677,-806.4516129,677.4193548,419.3548387,96.77419355,-677.4193548,32.25806452
852,58.77419355,97.29032258,7.419354839,-61.29032258,-67.74193548,-161.2903226,161.2903226,96.77419355,-741.9354839,-935.483871,612.9032258
853,84.4516129,7.419354839,7.419354839,-48.38709677,-3.225806452,225.8064516,548.3870968,419.3548387,935.483871,-290.3225806,161.2903226
854,26.67741935,135.8064516,129.3870968,3.225806452,48.38709677,354.8387097,-870.9677419,-483.8709677,-96.77419355,-32.25806452,-354.8387097
855,129.3870968,187.1612903,122.9677419,35.48387097,61.29032258,96.77419355,-419.3548387,161.2903226,-290.3225806,806.4516129,677.4193548
856,135.8064516,20.25806452,174.3225806,-29.03225806,29.03225806,1000,96.77419355,-419.3548387,419.3548387,-548.3870968,-354.8387097
857,174.3225806,110.1290323,110.1290323,-9.677419355,-54.83870968,-419.3548387,-612.9032258,-935.483871,935.483871,806.4516129,-419.3548387
858,71.61290323,193.5806452,65.19354839,-22.58064516,87.09677419,677.4193548,354.8387097,870.9677419,-741.9354839,677.4193548,96.77419355
859,7.419354839,20.25806452,122.9677419,3.225806452,-93.5483871,-354.8387097,806.4516129,870.9677419,-612.9032258,483.8709677,-612.9032258
860,45.93548387,116.5483871,155.0645161,-80.64516129,-16.12903226,354.8387097,935.483871,161.2903226,161.2903226,419.3548387,290.3225806
861,129.3870968,129.3870968,110.1290323,-87.09677419,-80.64516129,-612.9032258,-32.25806452,-354.8387097,-483.8709677,-870.9677419,1000
862,97.29032258,26.67741935,71.61290323,93.5483871,67.74193548,-96.77419355,-806.4516129,806.4516129,-483.8709677,96.77419355,806.4516129
863,161.483871,90.87096774,7.419354839,87.09677419,16.12903226,-548.3870968,677.4193548,-96.77419355,-354.8387097,354.8387097,-870.9677419
864,39.51612903,174.3225806,39.51612903,67.74193548,9.677419355,-1000,-290.3225806,-806.4516129,612.9032258,-612.9032258,-32.25806452
865,90.87096774,90.87096774,26.67741935,-9.677419355,-3.225806452,806.4516129,-935.483871,870.9677419,96.77419355,225.8064516,-32.25806452
866,103.7096774,193.5806452,193.5806452,-35.48387097,74.19354839,-161.2903226,-290.3225806,-935.483871,96.77419355,-32.25806452,-161.2903226
867,71.61290323,174.3225806,78.03225806,9.677419355,-3.225806452,-225.8064516,677.4193548,96.77419355,-419.3548387,-354.8387097,-225.8064516
868,180.7419355,187.1612903,110.1290323,-74.19354839,-22.58064516,-225.8064516,290.3225806,-419.3548387,-677.4193548,-741.9354839,-741.9354839
869,84.4516129,167.9032258,33.09677419,-29.03225806,-67.74193548,-96.77419355,-32.25806452,290.3225806,548.3870968,548.3870968,419.3548387
870,148.6451613,26.67741935,148.6451613,-41.93548387,-16.12903226,-354.8387097,-612.9032258,32.25806452,-225.8064516,-612.9032258,483.8709677
871,155.0645161,71.61290323,167.9032258,-29.03225806,-54.83870968,548.3870968,-419.3548387,935.483871,161.2903226,-290.3225806,612.9032258
872,110.1290323,20.25806452,52.35483871,-54.83870968,93.5483871,483.8709677,741.9354839,483.8709677,-290.3225806,-32.25806452,-741.9354839
873,20.25806452,148.6451613,84.4516129,3.225806452,93.5483871,-677.4193548,161.2903226,-32.25806452,-483.8709677,806.4516129,-32.25806452
874,180.7419355,97.29032258,52.35483871,41.93548387,-3.225806452,96.77419355,-32.25806452,354.8387097,354.8387097,354.8387097,-612.9032258
875,110.1290323,110.1290323,71.61290323,9.677419355,-29.03225806,741.9354839,354.8387097,-806.4516129,-935.483871,-161.2903226,-483.8709677
876,52.35483871,58.77419355,97.29032258,61.29032258,41.93548387,-612.9032258,741.9354839,-612.9032258,-677.4193548,612.9032258,-806.4516129
877,20.25806452,52.35483871,116.5483871,74.19354839,-67.74193548,-32.25806452,870.9677419,548.3870968,161.2903226,354.8387097,-483.8709677
878,142.2258065,26.67741935,180.7419355,-74.19354839,-61.29032258,225.8064516,-935.483871,-483.8709677,-354.8387097,-870.9677419,-612.9032258
879,58.77419355,33.09677419,26.67741935,-41.93548387,35.48387097,612.9032258,935.483871,-935.483871,-870.9677419,96.77419355,-290.3225806
880,20.25806452,103.7096774,135.8064516,-22.58064516,22.58064516,612.9032258,-677.4193548,419.3548387,806.4516129,-612.9032258,741.9354839
881,161.483871,142.2258065,84.4516129,-41.93548387,-41.93548387,290.3225806,-290.3225806,-612.9032258,548.3870968,225.8064516,806.4516129
882,135.8064516,45.93548387,135.8064516,3.225806452,-3.225806452,-419.3548387,-548.3870968,-161.2903226,-870.9677419,-419.3548387,870.9677419
883,58.77419355,78.03225806,187.1612903,22.58064516,-35.48387097,-548.3870968,96.77419355,741.9354839,225.8064516,-870.9677419,741.9354839
884,116.5483871,7.419354839,110.1290323,16.12903226,93.5483871,290.3225806,-935.483871,935.483871,-225.8064516,-419.3548387,354.8387097
885,84.4516129,129.3870968,174.3225806,-3.225806452,-16.12903226,806.4516129,419.3548387,-677.4193548,-741.9354839,32.25806452,-612.9032258
886,180.7419355,33.09677419,13.83870968,48.38709677,93.5483871,-612.9032258,-419.3548387,741.9354839,806.4516129,677.4193548,225.8064516
887,116.5483871,167.9032258,129.3870968,-9.677419355,35.48387097,-935.483871,-290.3225806,548.3870968,-741.9354839,870.9677419,-225.8064516
888,33.09677419,90.87096774,78.03225806,-22.58064516,80.64516129,290.3225806,-419.3548387,-354.8387097,290.3225806,-32.25806452,32.25806452
889,84.4516129,65.19354839,84.4516129,35.48387097,41.93548387,-161.2903226,-612.9032258,483.8709677,-935.483871,483.8709677,-935.483871
890,13.83870968,142.2258065,193.5806452,-93.5483871,-3.225806452,-741.9354839,-96.77419355,-290.3225806,-354.8387097,32.25806452,-290.3225806
891,78.03225806,7.419354839,90.87096774,41.93548387,-61.29032258,935.483871,935.483871,-806.4516129,-677.4193548,225.8064516,225.8064516
892,174.3225806,52.35483871,39.51612903,-35.48387097,-87.09677419,-806.4516129,548.3870968,-548.3870968,-935.483871,-741.9354839,96.77419355
893,167.9032258,71.61290323,193.5806452,41.93548387,-80.64516129,806.4516129,225.8064516,-161.2903226,32.25806452,612.9032258,806.4516129
894,116.5483871,103.7096774,167.9032258,54.83870968,74.19354839,225.8064516,32.25806452,806.4516129,612.9032258,290.3225806,-290.3225806
895,155.0645161,84.4516129,52.35483871,-22.58064516,54.83870968,419.3548387,-96.77419355,161.2903226,935.483871,-419.3548387,-677.4193548
896,26.67741935,174.3225806,110.1290323,-35.48387097,61.29032258,677.4193548,741.9354839,612.9032258,806.4516129,290.3225806,483.8709677
897,193.5806452,180.7419355,13.83870968,41.93548387,-87.09677419,-354.8387097,419.3548387,-935.483871,-290.3225806,-419.3548387,-483.8709677
898,78.03225806,13.83870968,33.09677419,22.58064516,16.12903226,-935.483871,612.9032258,-612.9032258,161.2903226,741.9354839,-290.3225806
899,129.3870968,155.0645161,193.5806452,80.64516129,41.93548387,-419.3548387,-935.483871,-806.4516129,-96.77419355,-806.4516129,-96.77419355
900,52.35483871,155.0645161,161.483871,-67.74193548,-93.5483871,-806.4516129,290.3225806,741.9354839,-483.8709677,-483.8709677,354.8387097
901,78.03225806,161.483871,148.6451613,67.74193548,-41.93548387,-290.3225806,-677.4193548,-96.77419355,-741.9354839,-161.2903226,935.483871
902,187.1612903,174.3225806,71.61290323,-87.09677419,35.48387097,806.4516129,-741.9354839,161.2903226,483.8709677,-225.8064516,354.8387097
903,103.7096774,103.7096774,13.83870968,-3.225806452,-74.19354839,96.77419355,-161.2903226,548.3870968,-612.9032258,-225.8064516,806.4516129
904,129.3870968,167.9032258,78.03225806,29.03225806,29.03225806,-741.9354839,419.3548387,-483.8709677,-612.9032258,96.77419355,-806.4516129
905,7.419354839,97.29032258,33.09677419,61.29032258,74.19354839,483.8709677,483.8709677,935.483871,-96.77419355,-677.4193548,290.3225806
906,52.35483871,187.1612903,187.1612903,67.74193548,93.5483871,-870.9677419,677.4193548,-225.8064516,-806.4516129,161.2903226,-935.483871
907,193.5806452,122.9677419,122.9677419,-74.19354839,29.03225806,161.2903226,-96.77419355,419.3548387,-870.9677419,741.9354839,419.3548387
908,129.3870968,26.67741935,167.9032258,-22.58064516,-48.38709677,354.8387097,870.9677419,-161.2903226,-935.483871,-935.483871,161.2903226
909,174.3225806,129.3870968,155.0645161,-61.29032258,-29.03225806,-225.8064516,-935.483871,548.3870968,290.3225806,935.483871,677.4193548
910,65.19354839,161.483871,52.35483871,-3.225806452,-61.29032258,-354.8387097,225.8064516,225.8064516,419.3548387,290.3225806,677.4193548
911,116.5483871,122.9677419,174.3225806,87.09677419,-93.5483871,677.4193548,-419.3548387,290.3225806,-677.4193548,-96.77419355,-935.483871
912,193.5806452,39.51612903,97.29032258,9.677419355,-16.12903226,419.3548387,32.25806452,612.9032258,-96.77419355,-96.77419355,741.9354839
913,148.6451613,103.7096774,97.29032258,-87.09677419,-3.225806452,-935.483871,225.8064516,-935.483871,548.3870968,419.3548387,-935.483871
914,135.8064516,193.5806452,26.67741935,-54.83870968,48.38709677,-32.25806452,419.3548387,290.3225806,-806.4516129,806.4516129,806.4516129
915,39.51612903,122.9677419,52.35483871,-48.38709677,87.09677419,548.3870968,-870.9677419,741.9354839,548.3870968,-806.4516129,-483.8709677
916,129.3870968,90.87096774,20.25806452,-93.5483871,-22.58064516,225.8064516,741.9354839,741.9354839,354.8387097,-612.9032258,96.77419355
917,13.83870968,71.61290323,129.3870968,35.48387097,16.12903226,290.3225806,-225.8064516,290.3225806,-161.2903226,-870.9677419,483.8709677
918,122.9677419,174.3225806,180.7419355,-54.83870968,-16.12903226,32.25806452,870.9677419,935.483871,870.9677419,677.4193548,935.483871
919,45.93548387,161.483871,7.419354839,-16.12903226,-22.58064516,-677.4193548,-612.9032258,-290.3225806,225.8064516,870.9677419,-548.3870968
920,58.77419355,20.25806452,161.483871,-93.5483871,3.225806452,935.483871,-290.3225806,-225.8064516,-32.25806452,741.9354839,-483.8709677
921,174.3225806,20.25806452,78.03225806,41.93548387,48.38709677,-935.483871,-741.9354839,741.9354839,-225.8064516,-935.483871,548.3870968
922,193.5806452,78.03225806,142.2258065,67.74193548,74.19354839,96.77419355,354.8387097,-483.8709677,806.4516129,-741.9354839,548.3870968
923,155.0645161,26.67741935,65.19354839,-61.29032258,22.58064516,96.77419355,806.4516129,-96.77419355,548.3870968,870.9677419,-161.2903226
924,148.6451613,90.87096774,52.35483871,80.64516129,-93.5483871,-741.9354839,612.9032258,-741.9354839,-32.25806452,-935.483871,741.9354839
925,65.19354839,135.8064516,39.51612903,-54.83870968,80.64516129,-96.77419355,-96.77419355,-612.9032258,-161.2903226,483.8709677,225.8064516
926,97.29032258,142.2258065,174.3225806,-87.09677419,16.12903226,935.483871,870.9677419,483.8709677,96.77419355,-419.3548387,-96.77419355
927,142.2258065,97.29032258,65.19354839,-9.677419355,-16.12903226,-290.3225806,-548.3870968,-612.9032258,677.4193548,-483.8709677,-483.8709677
928,193.5806452,13.83870968,52.35483871,48.38709677,3.225806452,225.8064516,870.9677419,96.77419355,-483.8709677,935.483871,-935.483871
929,26.67741935,180.7419355,39.51612903,-9.677419355,54.83870968,935.483871,-806.4516129,-32.25806452,483.8709677,612.9032258,-612.9032258
930,180.7419355,7.419354839,103.7096774,-35.48387097,67.74193548,548.3870968,225.8064516,290.3225806,-32.25806452,-354.8387097,-32.25806452
931,20.25806452,193.5806452,7.419354839,16.12903226,-61.29032258,-612.9032258,-741.9354839,612.9032258,677.4193548,-741.9354839,419.3548387
932,71.61290323,90.87096774,161.483871,-3.225806452,-35.48387097,548.3870968,-225.8064516,32.25806452,-290.3225806,-741.9354839,-290.3225806
933,161.483871,148.6451613,33.09677419,-54.83870968,-93.5483871,-290.3225806,-354.8387097,161.2903226,-935.483871,-870.9677419,-806.4516129
934,167.9032258,45.93548387,97.29032258,-74.19354839,22.58064516,-548.3870968,935.483871,-32.25806452,290.3225806,483.8709677,161.2903226
935,110.1290323,45.93548387,7.419354839,80.64516129,-48.38709677,612.9032258,-96.77419355,225.8064516,870.9677419,806.4516129,-161.2903226
936,13.83870968,33.09677419,110.1290323,61.29032258,-93.5483871,-935.483871,-548.3870968,419.3548387,290.3225806,354.8387097,-354.8387097
937,148.6451613,167.9032258,116.5483871,-61.29032258,-35.48387097,225.8064516,290.3225806,-806.4516129,677.4193548,32.25806452,32.25806452
938,193.5806452,52.35483871,78.03225806,3.225806452,61.29032258,-290.3225806,-612.9032258,-419.3548387,548.3870968,-290.3225806,225.8064516
939,39.51612903,39.51612903,174.3225806,-93.5483871,-87.09677419,32.25806452,290.3225806,677.4193548,-161.2903226,225.8064516,-677.4193548
940,129.3870968,142.2258065,97.29032258,-67.74193548,35.48387097,-161.2903226,-806.4516129,870.9677419,-548.3870968,935.483871,-419.3548387
941,122.9677419,187.1612903,20.25806452,41.93548387,22.58064516,741.9354839,-935.483871,-677.4193548,677.4193548,548.3870968,-806.4516129
942,135.8064516,78.03225806,110.1290323,54.83870968,87.09677419,-483.8709677,-290.3225806,225.8064516,-354.8387097,612.9032258,612.9032258
943,7.419354839,122.9677419,39.51612903,93.5483871,61.29032258,-161.2903226,419.3548387,354.8387097,935.483871,419.3548387,32.25806452
944,7.419354839,71.61290323,26.67741935,-87.09677419,-35.48387097,354.8387097,677.4193548,-290.3225806,354.8387097,-96.77419355,-161.2903226
945,167.9032258,142.2258065,129.3870968,-29.03225806,80.64516129,677.4193548,-483.8709677,-935.483871,225.8064516,-935.483871,354.8387097
946,39.51612903,7.419354839,155.0645161,48.38709677,29.03225806,-290.3225806,-32.25806452,-225.8064516,96.77419355,806.4516129,741.9354839
947,52.35483871,161.483871,180.7419355,93.5483871,-9.677419355,-483.8709677,-741.9354839,96.77419355,-935.483871,225.8064516,-290.3225806
948,26.67741935,33.09677419,84.4516129,67.74193548,-16.12903226,-806.4516129,225.8064516,-419.3548387,935.483871,-870.9677419,-161.2903226
949,52.35483871,103.7096774,193.5806452,9.677419355,35.48387097,-32.25806452,-354.8387097,-354.8387097,354.8387097,483.8709677,-32.25806452
950,180.7419355,58.77419355,65.19354839,-67.74193548,-67.74193548,419.3548387,548.3870968,-806.4516129,-806.4516129,-870.9677419,677.4193548
951,148.6451613,58.77419355,193.5806452,-29.03225806,-22.58064516,870.9677419,935.483871,419.3548387,-612.9032258,161.2903226,-870.9677419
952,161.483871,193.5806452,148.6451613,29.03225806,-80.64516129,-935.483871,-935.483871,677.4193548,935.483871,-677.4193548,-483.8709677
953,39.51612903,103.7096774,84.4516129,-9.677419355,61.29032258,161.2903226,870.9677419,-741.9354839,-548.3870968,96.77419355,612.9032258
954,84.4516129,135.8064516,103.7096774,41.93548387,-93.5483871,419.3548387,-290.3225806,-290.3225806,870.9677419,96.77419355,870.9677419
955,174.3225806,45.93548387,58.77419355,-22.58064516,-35.48387097,-677.4193548,-290.3225806,935.483871,-161.2903226,-161.2903226,-612.9032258
956,13.83870968,7.419354839,135.8064516,87.09677419,-48.38709677,161.2903226,-290.3225806,32.25806452,483.8709677,-483.8709677,-806.4516129
957,103.7096774,122.9677419,45.93548387,-67.74193548,80.64516129,806.4516129,612.9032258,-419.3548387,-96.77419355,-612.9032258,-548.3870968
958,110.1290323,13.83870968,39.51612903,-3.225806452,-67.74193548,354.8387097,-935.483871,-935.483871,741.9354839,161.2903226,483.8709677
959,148.6451613,84.4516129,84.4516129,29.03225806,74.19354839,-419.3548387,-161.2903226,741.9354839,-741.9354839,741.9354839,-354.8387097
960,193.5806452,161.483871,161.483871,80.64516129,-74.19354839,-161.2903226,806.4516129,290.3225806,677.4193548,-612.9032258,161.2903226
961,78.03225806,193.5806452,174.3225806,-41.93548387,3.225806452,-419.3548387,-354.8387097,935.483871,-354.8387097,419.3548387,741.9354839
962,20.25806452,174.3225806,155.0645161,-74.19354839,74.19354839,548.3870968,96.77419355,-612.9032258,-935.483871,96.77419355,32.25806452
963,58.77419355,193.5806452,78.03225806,74.19354839,54.83870968,-677.4193548,32.25806452,-161.2903226,-677.4193548,548.3870968,483.8709677
964,58.77419355,122.9677419,13.83870968,54.83870968,-54.83870968,483.8709677,-806.4516129,-612.9032258,419.3548387,870.9677419,161.2903226
965,20.25806452,90.87096774,148.6451613,-35.48387097,35.48387097,-225.8064516,419.3548387,-290.3225806,741.9354839,677.4193548,-935.483871
966,174.3225806,174.3225806,90.87096774,-93.5483871,54.83870968,-548.3870968,419.3548387,-419.3548387,161.2903226,-483.8709677,870.9677419
967,122.9677419,45.93548387,193.5806452,54.83870968,-93.5483871,96.77419355,741.9354839,-419.3548387,-741.9354839,419.3548387,419.3548387
968,155.0645161,33.09677419,103.7096774,-48.38709677,-48.38709677,935.483871,96.77419355,548.3870968,-290.3225806,548.3870968,-548.3870968
969,33.09677419,187.1612903,26.67741935,3.225806452,-80.64516129,-741.9354839,741.9354839,354.8387097,-935.483871,-483.8709677,612.9032258
970,84.4516129,155.0645161,122.9677419,16.12903226,3.225806452,354.8387097,-677.4193548,806.4516129,-548.3870968,354.8387097,96.77419355
971,90.87096774,33.09677419,90.87096774,-22.58064516,-80.64516129,548.3870968,-161.2903226,-96.77419355,-419.3548387,32.25806452,290.3225806
972,52.35483871,116.5483871,52.35483871,-93.5483871,-80.64516129,-419.3548387,96.77419355,870.9677419,677.4193548,-225.8064516,-161.2903226
973,78.03225806,45.93548387,13.83870968,-9.677419355,87.09677419,-32.25806452,96.77419355,483.8709677,32.25806452,-354.8387097,-870.9677419
974,135.8064516,7.419354839,65.19354839,-93.5483871,74.19354839,-935.483871,-806.4516129,161.2903226,225.8064516,161.2903226,935.483871
975,187.1612903,155.0645161,52.35483871,29.03225806,-35.48387097,-96.77419355,-612.9032258,-161.2903226,96.77419355,677.4193548,612.9032258
976,20.25806452,116.5483871,26.67741935,93.5483871,41.93548387,96.77419355,-96.77419355,-741.9354839,-225.8064516,-677.4193548,-870.9677419
977,142.2258065,148.6451613,187.1612903,-41.93548387,-48.38709677,677.4193548,419.3548387,-806.4516129,354.8387097,-290.3225806,290.3225806
978,65.19354839,20.25806452,110.1290323,29.03225806,-67.74193548,161.2903226,935.483871,-96.77419355,870.9677419,-290.3225806,32.25806452
979,97.29032258,65.19354839,78.03225806,-35.48387097,-35.48387097,612.9032258,-935.483871,161.2903226,-741.9354839,-483.8709677,161.2903226
980,167.9032258,65.19354839,7.419354839,93.5483871,-54.83870968,-354.8387097,290.3225806,-225.8064516,-548.3870968,-806.4516129,-354.8387097
981,110.1290323,129.3870968,33.09677419,-74.19354839,-54.83870968,-806.4516129,806.4516129,806.4516129,-32.25806452,677.4193548,-677.4193548
982,155.0645161,39.51612903,122.9677419,-3.225806452,48.38709677,-870.9677419,870.9677419,-612.9032258,-354.8387097,-806.4516129,354.8387097
983,26.67741935,142.2258065,71.61290323,54.83870968,3.225806452,-677.4193548,612.9032258,677.4193548,870.9677419,-806.4516129,-806.4516129
984,122.9677419,90.87096774,122.9677419,-29.03225806,93.5483871,-419.3548387,548.3870968,225.8064516,483.8709677,96.77419355,-677.4193548
