"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,,,,,,
Number variables,13,,,,,,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,,,,,,
,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,RSI_Period,BuyFactor,SellFactor,SMA1buyCoef,SMA2buyCoef,RSIbuyCoef,SMA1sellCoef,SMA2sellCoef,RSIsellCoef,OBV_buyfactor,OBV_sellfactor
678,116.5483871,33.09677419,135.8064516,1.290322581,8.387096774,-161.2903226,-225.8064516,-225.8064516,-612.9032258,612.9032258,935.483871,-741.9354839,-96.77419355
679,90.87096774,148.6451613,200,5.806451613,1.612903226,32.25806452,-290.3225806,-419.3548387,32.25806452,-677.4193548,-935.483871,354.8387097,-741.9354839
680,39.51612903,33.09677419,7.419354839,3.225806452,7.741935484,-96.77419355,806.4516129,935.483871,354.8387097,-1000,-96.77419355,-612.9032258,-612.9032258
681,180.7419355,174.3225806,33.09677419,1.935483871,1.290322581,870.9677419,-483.8709677,-290.3225806,935.483871,483.8709677,741.9354839,548.3870968,-612.9032258
682,7.419354839,58.77419355,7.419354839,6.774193548,4.193548387,-741.9354839,-806.4516129,548.3870968,806.4516129,225.8064516,870.9677419,-1000,32.25806452
683,193.5806452,58.77419355,45.93548387,10,6.774193548,483.8709677,-935.483871,-96.77419355,-161.2903226,-354.8387097,612.9032258,-161.2903226,677.4193548
684,110.1290323,148.6451613,78.03225806,8.064516129,5.483870968,-870.9677419,612.9032258,870.9677419,225.8064516,32.25806452,419.3548387,-32.25806452,-225.8064516
685,33.09677419,7.419354839,174.3225806,9.032258065,2.258064516,419.3548387,-677.4193548,-870.9677419,741.9354839,-677.4193548,548.3870968,290.3225806,225.8064516
686,122.9677419,78.03225806,148.6451613,5.161290323,2.580645161,1000,-483.8709677,483.8709677,-419.3548387,870.9677419,32.25806452,-32.25806452,806.4516129
687,7.419354839,135.8064516,65.19354839,5.806451613,0.967741935,612.9032258,870.9677419,741.9354839,612.9032258,-290.3225806,483.8709677,-548.3870968,161.2903226
688,155.0645161,200,20.25806452,4.516129032,1.935483871,-161.2903226,354.8387097,-419.3548387,-161.2903226,354.8387097,806.4516129,-32.25806452,548.3870968
689,65.19354839,180.7419355,129.3870968,2.903225806,4.838709677,-161.2903226,870.9677419,161.2903226,-32.25806452,548.3870968,-741.9354839,-483.8709677,806.4516129
690,129.3870968,33.09677419,52.35483871,3.548387097,6.129032258,-32.25806452,290.3225806,-612.9032258,-741.9354839,-96.77419355,483.8709677,-161.2903226,-419.3548387
691,84.4516129,90.87096774,129.3870968,0.967741935,4.516129032,483.8709677,354.8387097,677.4193548,-677.4193548,806.4516129,-96.77419355,-741.9354839,-935.483871
692,71.61290323,167.9032258,200,7.419354839,0.322580645,612.9032258,-612.9032258,612.9032258,419.3548387,161.2903226,806.4516129,483.8709677,806.4516129
693,180.7419355,78.03225806,90.87096774,0.967741935,3.548387097,-741.9354839,870.9677419,-935.483871,419.3548387,-225.8064516,-870.9677419,-935.483871,-225.8064516
694,20.25806452,116.5483871,26.67741935,9.677419355,7.096774194,96.77419355,-96.77419355,-741.9354839,-225.8064516,-677.4193548,-870.9677419,-741.9354839,-32.25806452
695,142.2258065,7.419354839,167.9032258,4.193548387,9.032258065,-419.3548387,741.9354839,-741.9354839,-612.9032258,677.4193548,1000,-935.483871,-161.2903226
696,58.77419355,52.35483871,71.61290323,5.806451613,2.903225806,419.3548387,-483.8709677,-32.25806452,354.8387097,-32.25806452,1000,677.4193548,419.3548387
697,174.3225806,26.67741935,84.4516129,6.129032258,4.838709677,935.483871,32.25806452,225.8064516,806.4516129,161.2903226,-806.4516129,870.9677419,-741.9354839
698,103.7096774,148.6451613,58.77419355,4.516129032,8.387096774,225.8064516,677.4193548,-548.3870968,419.3548387,419.3548387,354.8387097,870.9677419,-1000
699,200,45.93548387,71.61290323,0.322580645,4.193548387,548.3870968,-32.25806452,419.3548387,-806.4516129,612.9032258,-548.3870968,354.8387097,-419.3548387
700,7.419354839,26.67741935,155.0645161,2.258064516,3.870967742,-870.9677419,-1000,-354.8387097,-32.25806452,-225.8064516,612.9032258,-741.9354839,354.8387097
701,193.5806452,142.2258065,135.8064516,9.677419355,0.322580645,806.4516129,96.77419355,-806.4516129,-419.3548387,-32.25806452,483.8709677,-290.3225806,-612.9032258
702,135.8064516,20.25806452,174.3225806,3.548387097,6.451612903,1000,96.77419355,-419.3548387,419.3548387,-548.3870968,-354.8387097,96.77419355,32.25806452
703,65.19354839,33.09677419,33.09677419,4.193548387,0.64516129,1000,-290.3225806,96.77419355,677.4193548,806.4516129,548.3870968,419.3548387,935.483871
704,13.83870968,39.51612903,180.7419355,3.870967742,5.161290323,-354.8387097,483.8709677,-677.4193548,-806.4516129,96.77419355,-32.25806452,-483.8709677,290.3225806
705,78.03225806,200,7.419354839,0.64516129,0.322580645,290.3225806,-483.8709677,677.4193548,-290.3225806,-612.9032258,-419.3548387,-483.8709677,-290.3225806
706,167.9032258,148.6451613,39.51612903,6.774193548,4.838709677,548.3870968,-677.4193548,1000,-612.9032258,-483.8709677,-677.4193548,741.9354839,612.9032258
707,110.1290323,7.419354839,20.25806452,8.709677419,8.064516129,-548.3870968,290.3225806,-290.3225806,1000,-935.483871,-96.77419355,806.4516129,161.2903226
708,180.7419355,122.9677419,26.67741935,6.451612903,2.580645161,-290.3225806,-225.8064516,935.483871,225.8064516,290.3225806,-225.8064516,-483.8709677,419.3548387
709,116.5483871,84.4516129,122.9677419,9.677419355,4.838709677,32.25806452,-870.9677419,-32.25806452,677.4193548,935.483871,741.9354839,483.8709677,-290.3225806
710,71.61290323,161.483871,167.9032258,2.580645161,9.677419355,-32.25806452,-806.4516129,-935.483871,-354.8387097,-483.8709677,548.3870968,96.77419355,-741.9354839
711,135.8064516,135.8064516,142.2258065,8.064516129,0,-741.9354839,290.3225806,32.25806452,96.77419355,-354.8387097,677.4193548,419.3548387,870.9677419
712,167.9032258,187.1612903,58.77419355,4.193548387,0.322580645,-483.8709677,419.3548387,548.3870968,-1000,290.3225806,-870.9677419,548.3870968,-483.8709677
713,52.35483871,97.29032258,142.2258065,6.774193548,9.032258065,741.9354839,-870.9677419,677.4193548,483.8709677,419.3548387,-870.9677419,290.3225806,419.3548387
714,122.9677419,20.25806452,1,2.903225806,8.387096774,-483.8709677,-96.77419355,-161.2903226,290.3225806,-741.9354839,-419.3548387,-225.8064516,-741.9354839
715,26.67741935,7.419354839,187.1612903,1.935483871,3.870967742,806.4516129,-419.3548387,483.8709677,-483.8709677,1000,-290.3225806,-483.8709677,-677.4193548
716,39.51612903,90.87096774,71.61290323,10,1.935483871,-870.9677419,32.25806452,-935.483871,-741.9354839,-290.3225806,-741.9354839,161.2903226,-483.8709677
717,13.83870968,58.77419355,161.483871,0.64516129,6.129032258,32.25806452,612.9032258,-548.3870968,-1000,806.4516129,32.25806452,-806.4516129,161.2903226
718,161.483871,71.61290323,135.8064516,8.709677419,7.096774194,-741.9354839,-32.25806452,-419.3548387,870.9677419,870.9677419,354.8387097,-419.3548387,-548.3870968
719,116.5483871,103.7096774,167.9032258,7.741935484,8.709677419,225.8064516,32.25806452,806.4516129,612.9032258,290.3225806,-290.3225806,354.8387097,-32.25806452
720,148.6451613,52.35483871,13.83870968,4.193548387,7.741935484,354.8387097,-225.8064516,612.9032258,96.77419355,96.77419355,354.8387097,32.25806452,-935.483871
721,193.5806452,148.6451613,103.7096774,8.709677419,2.903225806,870.9677419,1000,-677.4193548,612.9032258,612.9032258,677.4193548,-612.9032258,-290.3225806
722,122.9677419,110.1290323,39.51612903,6.129032258,7.096774194,161.2903226,290.3225806,161.2903226,354.8387097,1000,548.3870968,225.8064516,290.3225806
723,142.2258065,26.67741935,180.7419355,1.290322581,1.935483871,225.8064516,-935.483871,-483.8709677,-354.8387097,-870.9677419,-612.9032258,806.4516129,870.9677419
724,90.87096774,39.51612903,39.51612903,8.064516129,1.290322581,-32.25806452,-741.9354839,-161.2903226,-483.8709677,-290.3225806,935.483871,935.483871,-935.483871
725,71.61290323,1,116.5483871,9.032258065,0.967741935,-354.8387097,548.3870968,-32.25806452,96.77419355,548.3870968,-870.9677419,161.2903226,-806.4516129
726,33.09677419,71.61290323,45.93548387,5.806451613,0.322580645,1000,-806.4516129,-677.4193548,935.483871,-225.8064516,-96.77419355,-225.8064516,612.9032258
727,174.3225806,174.3225806,90.87096774,0.322580645,7.741935484,-548.3870968,419.3548387,-419.3548387,161.2903226,-483.8709677,870.9677419,-354.8387097,806.4516129
728,71.61290323,193.5806452,65.19354839,3.870967742,9.35483871,677.4193548,354.8387097,870.9677419,-741.9354839,677.4193548,96.77419355,741.9354839,1000
729,129.3870968,13.83870968,148.6451613,4.516129032,3.548387097,-483.8709677,-225.8064516,1000,870.9677419,-32.25806452,741.9354839,-548.3870968,677.4193548
730,26.67741935,135.8064516,129.3870968,5.161290323,7.419354839,354.8387097,-870.9677419,-483.8709677,-96.77419355,-32.25806452,-354.8387097,-96.77419355,-96.77419355
731,26.67741935,84.4516129,20.25806452,2.903225806,9.032258065,-935.483871,-32.25806452,-870.9677419,-290.3225806,-1000,612.9032258,-677.4193548,-870.9677419
732,161.483871,187.1612903,167.9032258,0.967741935,4.838709677,1000,-161.2903226,32.25806452,-161.2903226,-806.4516129,-161.2903226,-677.4193548,225.8064516
733,180.7419355,103.7096774,129.3870968,9.032258065,1.935483871,-677.4193548,1000,870.9677419,483.8709677,-96.77419355,32.25806452,-290.3225806,-870.9677419
734,187.1612903,155.0645161,52.35483871,6.451612903,3.225806452,-96.77419355,-612.9032258,-161.2903226,96.77419355,677.4193548,612.9032258,806.4516129,548.3870968
735,58.77419355,135.8064516,52.35483871,1.612903226,1.290322581,677.4193548,677.4193548,806.4516129,290.3225806,-161.2903226,-806.4516129,-935.483871,225.8064516
736,142.2258065,71.61290323,13.83870968,9.677419355,3.548387097,870.9677419,612.9032258,225.8064516,-741.9354839,-1000,-32.25806452,419.3548387,-677.4193548
737,122.9677419,52.35483871,110.1290323,8.387096774,4.838709677,-96.77419355,96.77419355,677.4193548,-548.3870968,-935.483871,290.3225806,-548.3870968,1000
738,78.03225806,90.87096774,97.29032258,2.258064516,6.451612903,612.9032258,-290.3225806,-161.2903226,935.483871,290.3225806,290.3225806,-32.25806452,-96.77419355
739,7.419354839,161.483871,13.83870968,0.967741935,7.419354839,161.2903226,161.2903226,-806.4516129,548.3870968,612.9032258,-741.9354839,290.3225806,-548.3870968
740,33.09677419,1,97.29032258,7.741935484,4.516129032,-870.9677419,-483.8709677,-548.3870968,677.4193548,354.8387097,870.9677419,-935.483871,-741.9354839
741,193.5806452,167.9032258,187.1612903,6.774193548,10,-225.8064516,612.9032258,935.483871,1000,354.8387097,-161.2903226,32.25806452,354.8387097
742,155.0645161,116.5483871,200,7.741935484,5.483870968,-290.3225806,-935.483871,290.3225806,806.4516129,-935.483871,-354.8387097,32.25806452,-419.3548387
743,52.35483871,155.0645161,161.483871,1.612903226,0.322580645,-806.4516129,290.3225806,741.9354839,-483.8709677,-483.8709677,354.8387097,1000,-161.2903226
744,200,71.61290323,78.03225806,7.419354839,9.35483871,483.8709677,290.3225806,-935.483871,483.8709677,483.8709677,935.483871,-677.4193548,-32.25806452
745,33.09677419,97.29032258,148.6451613,0.967741935,6.129032258,935.483871,-354.8387097,-419.3548387,225.8064516,96.77419355,96.77419355,-612.9032258,935.483871
746,97.29032258,58.77419355,129.3870968,0.322580645,9.677419355,-290.3225806,-1000,-741.9354839,935.483871,-741.9354839,-612.9032258,-612.9032258,-677.4193548
747,148.6451613,180.7419355,78.03225806,5.806451613,2.258064516,-32.25806452,741.9354839,225.8064516,-96.77419355,225.8064516,-1000,-806.4516129,354.8387097
748,187.1612903,13.83870968,180.7419355,2.580645161,9.032258065,-290.3225806,935.483871,225.8064516,354.8387097,-354.8387097,870.9677419,935.483871,-548.3870968
749,167.9032258,33.09677419,187.1612903,1.612903226,2.903225806,32.25806452,-741.9354839,-741.9354839,96.77419355,419.3548387,-483.8709677,-419.3548387,32.25806452
750,84.4516129,33.09677419,155.0645161,6.451612903,9.35483871,-548.3870968,-96.77419355,32.25806452,-483.8709677,-161.2903226,-741.9354839,-870.9677419,290.3225806
751,20.25806452,103.7096774,135.8064516,3.870967742,6.129032258,612.9032258,-677.4193548,419.3548387,806.4516129,-612.9032258,741.9354839,225.8064516,741.9354839
752,45.93548387,193.5806452,97.29032258,4.516129032,3.225806452,-741.9354839,161.2903226,-354.8387097,741.9354839,-290.3225806,-677.4193548,677.4193548,806.4516129
753,7.419354839,187.1612903,45.93548387,5.483870968,10,548.3870968,-290.3225806,-483.8709677,-548.3870968,677.4193548,354.8387097,161.2903226,-225.8064516
754,148.6451613,39.51612903,33.09677419,9.35483871,5.483870968,612.9032258,548.3870968,-419.3548387,-290.3225806,935.483871,-612.9032258,-290.3225806,-32.25806452
755,116.5483871,167.9032258,129.3870968,4.516129032,6.774193548,-935.483871,-290.3225806,548.3870968,-741.9354839,870.9677419,-225.8064516,612.9032258,290.3225806
756,78.03225806,71.61290323,122.9677419,0,4.193548387,-612.9032258,-161.2903226,-548.3870968,290.3225806,-935.483871,-935.483871,935.483871,806.4516129
757,155.0645161,129.3870968,1,6.129032258,5.161290323,-741.9354839,-161.2903226,612.9032258,-870.9677419,-32.25806452,935.483871,741.9354839,483.8709677
758,129.3870968,155.0645161,193.5806452,9.032258065,7.096774194,-419.3548387,-935.483871,-806.4516129,-96.77419355,-806.4516129,-96.77419355,677.4193548,-1000
759,174.3225806,193.5806452,161.483871,9.677419355,6.451612903,225.8064516,1000,483.8709677,225.8064516,354.8387097,612.9032258,-419.3548387,-935.483871
760,135.8064516,90.87096774,116.5483871,2.903225806,7.741935484,96.77419355,-741.9354839,483.8709677,-548.3870968,-96.77419355,-806.4516129,290.3225806,354.8387097
761,39.51612903,52.35483871,90.87096774,2.258064516,7.096774194,-677.4193548,-677.4193548,96.77419355,-870.9677419,419.3548387,-354.8387097,-161.2903226,-161.2903226
762,1,103.7096774,78.03225806,2.580645161,5.161290323,-806.4516129,-548.3870968,354.8387097,-161.2903226,612.9032258,-96.77419355,-548.3870968,-806.4516129
763,1,20.25806452,142.2258065,8.709677419,3.870967742,354.8387097,548.3870968,935.483871,677.4193548,225.8064516,-935.483871,-32.25806452,290.3225806
764,84.4516129,71.61290323,58.77419355,2.903225806,10,-290.3225806,806.4516129,741.9354839,741.9354839,935.483871,32.25806452,-935.483871,935.483871
765,45.93548387,52.35483871,193.5806452,0,8.387096774,935.483871,806.4516129,-612.9032258,-225.8064516,290.3225806,741.9354839,419.3548387,-870.9677419
766,122.9677419,116.5483871,13.83870968,0.64516129,9.032258065,-161.2903226,1000,-96.77419355,-806.4516129,-483.8709677,741.9354839,806.4516129,935.483871
767,103.7096774,129.3870968,65.19354839,2.258064516,2.580645161,741.9354839,290.3225806,-32.25806452,-354.8387097,96.77419355,-935.483871,-354.8387097,-548.3870968
768,174.3225806,110.1290323,110.1290323,4.516129032,2.258064516,-419.3548387,-612.9032258,-935.483871,935.483871,806.4516129,-419.3548387,354.8387097,32.25806452
769,161.483871,135.8064516,187.1612903,3.548387097,0.64516129,-161.2903226,-548.3870968,612.9032258,741.9354839,-225.8064516,-612.9032258,935.483871,96.77419355
770,135.8064516,167.9032258,52.35483871,4.193548387,4.193548387,290.3225806,483.8709677,-96.77419355,612.9032258,483.8709677,96.77419355,-806.4516129,612.9032258
771,97.29032258,13.83870968,7.419354839,2.903225806,0,-870.9677419,96.77419355,354.8387097,-677.4193548,483.8709677,-677.4193548,32.25806452,419.3548387
772,90.87096774,90.87096774,26.67741935,4.516129032,4.838709677,806.4516129,-935.483871,870.9677419,96.77419355,225.8064516,-32.25806452,1000,-548.3870968
773,155.0645161,1,110.1290323,9.35483871,2.903225806,-677.4193548,419.3548387,806.4516129,-419.3548387,741.9354839,741.9354839,96.77419355,-935.483871
774,13.83870968,52.35483871,142.2258065,7.741935484,1.935483871,548.3870968,161.2903226,-161.2903226,225.8064516,935.483871,-96.77419355,96.77419355,-677.4193548
775,103.7096774,116.5483871,174.3225806,8.709677419,3.548387097,612.9032258,741.9354839,96.77419355,-32.25806452,483.8709677,870.9677419,677.4193548,-870.9677419
776,167.9032258,26.67741935,116.5483871,3.225806452,0,161.2903226,-32.25806452,677.4193548,-96.77419355,935.483871,225.8064516,-161.2903226,806.4516129
777,7.419354839,155.0645161,71.61290323,7.096774194,1.290322581,-290.3225806,96.77419355,-870.9677419,-870.9677419,32.25806452,-935.483871,419.3548387,-290.3225806
778,20.25806452,84.4516129,65.19354839,6.774193548,0.64516129,-548.3870968,-935.483871,-1000,419.3548387,612.9032258,-290.3225806,-225.8064516,-935.483871
779,90.87096774,129.3870968,167.9032258,9.35483871,6.129032258,483.8709677,96.77419355,225.8064516,935.483871,-161.2903226,354.8387097,806.4516129,806.4516129
780,71.61290323,155.0645161,110.1290323,2.258064516,8.709677419,-1000,-483.8709677,354.8387097,741.9354839,225.8064516,-548.3870968,-870.9677419,612.9032258
781,90.87096774,58.77419355,135.8064516,2.903225806,7.419354839,-1000,290.3225806,-354.8387097,-935.483871,741.9354839,-161.2903226,741.9354839,-806.4516129
782,58.77419355,71.61290323,200,6.451612903,9.677419355,-806.4516129,870.9677419,-870.9677419,677.4193548,-548.3870968,-419.3548387,-161.2903226,-483.8709677
783,13.83870968,129.3870968,52.35483871,5.483870968,7.419354839,870.9677419,-677.4193548,-935.483871,32.25806452,-741.9354839,225.8064516,612.9032258,-354.8387097
784,110.1290323,193.5806452,1,3.548387097,4.193548387,96.77419355,-677.4193548,741.9354839,-419.3548387,-419.3548387,-32.25806452,-354.8387097,677.4193548
785,26.67741935,90.87096774,103.7096774,1.290322581,1.290322581,-612.9032258,-677.4193548,161.2903226,-161.2903226,870.9677419,-483.8709677,870.9677419,419.3548387
786,39.51612903,84.4516129,97.29032258,7.096774194,2.580645161,-483.8709677,-419.3548387,-96.77419355,-32.25806452,-870.9677419,354.8387097,290.3225806,161.2903226
787,129.3870968,78.03225806,71.61290323,4.838709677,0.64516129,935.483871,-96.77419355,935.483871,548.3870968,-483.8709677,-32.25806452,548.3870968,1000
788,110.1290323,20.25806452,52.35483871,2.258064516,9.677419355,483.8709677,741.9354839,483.8709677,-290.3225806,-32.25806452,-741.9354839,548.3870968,-806.4516129
789,142.2258065,39.51612903,90.87096774,7.741935484,9.677419355,-161.2903226,-354.8387097,-290.3225806,548.3870968,-677.4193548,483.8709677,741.9354839,32.25806452
790,187.1612903,97.29032258,174.3225806,9.677419355,2.580645161,-32.25806452,-935.483871,-548.3870968,-612.9032258,-161.2903226,225.8064516,-677.4193548,-483.8709677
791,84.4516129,180.7419355,135.8064516,0.322580645,2.903225806,-870.9677419,-354.8387097,612.9032258,290.3225806,-354.8387097,548.3870968,612.9032258,-1000
792,103.7096774,174.3225806,148.6451613,7.419354839,1.935483871,290.3225806,-548.3870968,-677.4193548,354.8387097,-806.4516129,-290.3225806,-96.77419355,-225.8064516
793,65.19354839,26.67741935,97.29032258,5.806451613,8.064516129,741.9354839,612.9032258,-1000,-419.3548387,-483.8709677,935.483871,225.8064516,-419.3548387
794,39.51612903,103.7096774,84.4516129,4.516129032,8.064516129,161.2903226,870.9677419,-741.9354839,-548.3870968,96.77419355,612.9032258,935.483871,612.9032258
795,7.419354839,103.7096774,116.5483871,8.387096774,9.35483871,935.483871,-935.483871,612.9032258,1000,806.4516129,-225.8064516,-354.8387097,-161.2903226
796,110.1290323,122.9677419,129.3870968,3.870967742,7.096774194,935.483871,677.4193548,1000,677.4193548,-290.3225806,677.4193548,354.8387097,483.8709677
797,167.9032258,116.5483871,122.9677419,5.483870968,1.935483871,-741.9354839,-225.8064516,483.8709677,935.483871,-548.3870968,548.3870968,-870.9677419,1000
798,26.67741935,103.7096774,7.419354839,6.129032258,5.483870968,-419.3548387,419.3548387,32.25806452,-935.483871,-677.4193548,354.8387097,-806.4516129,677.4193548
799,174.3225806,180.7419355,180.7419355,1.612903226,8.064516129,290.3225806,225.8064516,32.25806452,-741.9354839,-225.8064516,741.9354839,-32.25806452,-806.4516129
800,187.1612903,65.19354839,33.09677419,7.741935484,8.064516129,935.483871,-677.4193548,870.9677419,-483.8709677,-32.25806452,-870.9677419,-806.4516129,806.4516129
801,52.35483871,65.19354839,148.6451613,3.870967742,5.483870968,483.8709677,32.25806452,548.3870968,96.77419355,741.9354839,225.8064516,935.483871,225.8064516
802,71.61290323,129.3870968,193.5806452,0.967741935,0,-548.3870968,-741.9354839,-225.8064516,806.4516129,-419.3548387,32.25806452,354.8387097,-483.8709677
803,84.4516129,26.67741935,200,8.387096774,6.774193548,-419.3548387,-419.3548387,-548.3870968,225.8064516,612.9032258,-870.9677419,-290.3225806,225.8064516
804,167.9032258,174.3225806,135.8064516,6.451612903,3.548387097,-677.4193548,-870.9677419,-1000,-290.3225806,225.8064516,96.77419355,935.483871,-741.9354839
805,148.6451613,84.4516129,84.4516129,6.451612903,8.709677419,-419.3548387,-161.2903226,741.9354839,-741.9354839,741.9354839,-354.8387097,-612.9032258,-354.8387097
806,7.419354839,71.61290323,26.67741935,0.64516129,3.225806452,354.8387097,677.4193548,-290.3225806,354.8387097,-96.77419355,-161.2903226,483.8709677,677.4193548
807,84.4516129,7.419354839,7.419354839,2.580645161,4.838709677,225.8064516,548.3870968,419.3548387,935.483871,-290.3225806,161.2903226,419.3548387,-354.8387097
808,129.3870968,26.67741935,167.9032258,3.870967742,2.580645161,354.8387097,870.9677419,-161.2903226,-935.483871,-935.483871,161.2903226,-419.3548387,935.483871
809,167.9032258,129.3870968,142.2258065,9.032258065,7.741935484,-290.3225806,870.9677419,-290.3225806,-161.2903226,161.2903226,419.3548387,-741.9354839,-161.2903226
810,193.5806452,193.5806452,71.61290323,0.967741935,5.806451613,32.25806452,-419.3548387,354.8387097,-612.9032258,290.3225806,-354.8387097,935.483871,548.3870968
811,122.9677419,167.9032258,26.67741935,0.967741935,5.161290323,677.4193548,32.25806452,-548.3870968,935.483871,-612.9032258,677.4193548,-161.2903226,-870.9677419
812,33.09677419,20.25806452,65.19354839,5.483870968,3.225806452,-161.2903226,225.8064516,548.3870968,483.8709677,-806.4516129,419.3548387,354.8387097,354.8387097
813,58.77419355,122.9677419,13.83870968,7.741935484,2.258064516,483.8709677,-806.4516129,-612.9032258,419.3548387,870.9677419,161.2903226,225.8064516,-96.77419355
814,71.61290323,148.6451613,122.9677419,10,3.548387097,935.483871,-548.3870968,741.9354839,161.2903226,-96.77419355,-419.3548387,806.4516129,290.3225806
815,174.3225806,58.77419355,187.1612903,4.838709677,9.35483871,741.9354839,-354.8387097,-161.2903226,-32.25806452,-612.9032258,-354.8387097,-935.483871,-612.9032258
816,90.87096774,7.419354839,161.483871,5.483870968,4.516129032,-612.9032258,870.9677419,-32.25806452,-741.9354839,290.3225806,-548.3870968,-225.8064516,870.9677419
817,148.6451613,103.7096774,97.29032258,0.64516129,4.838709677,-935.483871,225.8064516,-935.483871,548.3870968,419.3548387,-935.483871,-870.9677419,-612.9032258
818,97.29032258,78.03225806,167.9032258,8.709677419,4.193548387,-161.2903226,-870.9677419,-354.8387097,-870.9677419,-354.8387097,-806.4516129,225.8064516,-935.483871
819,187.1612903,26.67741935,45.93548387,4.193548387,5.806451613,-741.9354839,-548.3870968,-806.4516129,-741.9354839,548.3870968,-935.483871,483.8709677,-870.9677419
820,13.83870968,142.2258065,193.5806452,0.322580645,4.838709677,-741.9354839,-96.77419355,-290.3225806,-354.8387097,32.25806452,-290.3225806,935.483871,354.8387097
821,155.0645161,39.51612903,122.9677419,4.838709677,7.419354839,-870.9677419,870.9677419,-612.9032258,-354.8387097,-806.4516129,354.8387097,-612.9032258,96.77419355
822,20.25806452,65.19354839,110.1290323,5.483870968,1.290322581,32.25806452,483.8709677,32.25806452,-32.25806452,161.2903226,-96.77419355,-290.3225806,-483.8709677
823,103.7096774,180.7419355,33.09677419,9.032258065,9.677419355,-548.3870968,354.8387097,354.8387097,-548.3870968,870.9677419,935.483871,-935.483871,677.4193548
824,116.5483871,193.5806452,84.4516129,0.64516129,1.290322581,-870.9677419,-96.77419355,-806.4516129,419.3548387,-935.483871,-612.9032258,-96.77419355,-806.4516129
825,187.1612903,45.93548387,142.2258065,0,4.516129032,419.3548387,-354.8387097,-935.483871,612.9032258,741.9354839,32.25806452,-419.3548387,96.77419355
826,20.25806452,174.3225806,155.0645161,1.290322581,8.709677419,548.3870968,96.77419355,-612.9032258,-935.483871,96.77419355,32.25806452,483.8709677,548.3870968
827,78.03225806,20.25806452,26.67741935,6.774193548,7.741935484,32.25806452,-548.3870968,225.8064516,-483.8709677,32.25806452,-548.3870968,-677.4193548,935.483871
828,135.8064516,58.77419355,103.7096774,4.516129032,9.032258065,612.9032258,32.25806452,935.483871,-483.8709677,-806.4516129,548.3870968,-419.3548387,-354.8387097
829,39.51612903,39.51612903,174.3225806,0.322580645,0.64516129,32.25806452,290.3225806,677.4193548,-161.2903226,225.8064516,-677.4193548,-935.483871,-96.77419355
830,193.5806452,52.35483871,78.03225806,5.161290323,8.064516129,-290.3225806,-612.9032258,-419.3548387,548.3870968,-290.3225806,225.8064516,-225.8064516,290.3225806
831,200,142.2258065,26.67741935,8.387096774,2.258064516,-935.483871,483.8709677,-161.2903226,677.4193548,-354.8387097,-612.9032258,741.9354839,806.4516129
832,110.1290323,142.2258065,90.87096774,2.580645161,8.709677419,419.3548387,-1000,32.25806452,-612.9032258,870.9677419,-935.483871,161.2903226,-935.483871
833,142.2258065,90.87096774,193.5806452,6.451612903,2.258064516,354.8387097,161.2903226,354.8387097,-806.4516129,548.3870968,870.9677419,612.9032258,161.2903226
834,167.9032258,135.8064516,71.61290323,2.903225806,3.225806452,-225.8064516,741.9354839,-677.4193548,161.2903226,-677.4193548,935.483871,-290.3225806,-548.3870968
835,65.19354839,161.483871,52.35483871,4.838709677,1.935483871,-354.8387097,225.8064516,225.8064516,419.3548387,290.3225806,677.4193548,-419.3548387,741.9354839
836,45.93548387,65.19354839,1,8.387096774,0.322580645,225.8064516,-870.9677419,-935.483871,-161.2903226,677.4193548,677.4193548,32.25806452,935.483871
837,167.9032258,45.93548387,97.29032258,1.290322581,6.129032258,-548.3870968,935.483871,-32.25806452,290.3225806,483.8709677,161.2903226,-483.8709677,-225.8064516
838,20.25806452,135.8064516,58.77419355,9.032258065,4.193548387,935.483871,-419.3548387,677.4193548,-354.8387097,-548.3870968,-741.9354839,-32.25806452,-612.9032258
839,84.4516129,167.9032258,33.09677419,3.548387097,1.612903226,-96.77419355,-32.25806452,290.3225806,548.3870968,548.3870968,419.3548387,870.9677419,-96.77419355
840,45.93548387,200,148.6451613,1.612903226,9.677419355,741.9354839,-32.25806452,612.9032258,-612.9032258,32.25806452,-96.77419355,-870.9677419,870.9677419
841,155.0645161,110.1290323,26.67741935,7.419354839,8.387096774,-548.3870968,-290.3225806,419.3548387,-96.77419355,-225.8064516,483.8709677,-419.3548387,225.8064516
842,13.83870968,65.19354839,167.9032258,2.903225806,4.516129032,-96.77419355,677.4193548,-419.3548387,806.4516129,-225.8064516,-483.8709677,548.3870968,-290.3225806
843,142.2258065,155.0645161,20.25806452,1.935483871,6.451612903,483.8709677,870.9677419,32.25806452,806.4516129,419.3548387,-677.4193548,483.8709677,-548.3870968
844,174.3225806,13.83870968,103.7096774,7.741935484,0.967741935,32.25806452,806.4516129,-806.4516129,-870.9677419,-548.3870968,354.8387097,612.9032258,741.9354839
